Supercontig_2.100	6555
Supercontig_2.101	7973
Supercontig_2.102	7724
Supercontig_2.103	5692
Supercontig_2.104	5688
Supercontig_2.105	5631
Supercontig_2.106	5570
Supercontig_2.107	5556
Supercontig_2.108	5419
Supercontig_2.109	5366
Supercontig_2.28	711750
Supercontig_2.29	676070
Supercontig_2.26	879105
Supercontig_2.27	891037
Supercontig_2.24	957384
Supercontig_2.25	909412
Supercontig_2.22	1030612
Supercontig_2.23	937052
Supercontig_2.20	1153742
Supercontig_2.21	1072427
Supercontig_2.31	674198
Supercontig_2.30	648876
Supercontig_2.33	559003
Supercontig_2.32	559075
Supercontig_2.35	459555
Supercontig_2.34	500264
Supercontig_2.37	387564
Supercontig_2.36	480600
Supercontig_2.39	373300
Supercontig_2.38	374942
Supercontig_2.44	186228
Supercontig_2.45	192887
Supercontig_2.46	197769
Supercontig_2.47	178137
Supercontig_2.40	266096
Supercontig_2.41	257555
Supercontig_2.42	224840
Supercontig_2.43	190902
Supercontig_2.48	162807
Supercontig_2.49	154101
Supercontig_2.57	50139
Supercontig_2.56	68476
Supercontig_2.55	70881
Supercontig_2.54	130382
Supercontig_2.53	95357
Supercontig_2.52	106513
Supercontig_2.51	133248
Supercontig_2.50	130108
Supercontig_2.59	41300
Supercontig_2.58	48502
Supercontig_2.68	18211
Supercontig_2.69	15960
Supercontig_2.62	88572
Supercontig_2.63	35908
Supercontig_2.60	37281
Supercontig_2.61	38310
Supercontig_2.66	23611
Supercontig_2.67	19665
Supercontig_2.64	27665
Supercontig_2.65	24054
Supercontig_2.80	10823
Supercontig_2.81	10274
Supercontig_2.82	9646
Supercontig_2.83	9254
Supercontig_2.84	8745
Supercontig_2.85	10499
Supercontig_2.86	8569
Supercontig_2.87	8539
Supercontig_2.88	8435
Supercontig_2.89	8418
Supercontig_2.79	11704
Supercontig_2.78	11770
Supercontig_2.75	12225
Supercontig_2.74	13870
Supercontig_2.77	12033
Supercontig_2.76	12223
Supercontig_2.71	17210
Supercontig_2.70	15558
Supercontig_2.73	13996
Supercontig_2.72	14354
Supercontig_2.93	8068
Supercontig_2.92	8129
Supercontig_2.91	8301
Supercontig_2.90	8418
Supercontig_2.97	7577
Supercontig_2.96	7753
Supercontig_2.95	7880
Supercontig_2.94	7930
Supercontig_2.99	6596
Supercontig_2.98	6931
Supercontig_2.19	1295355
Supercontig_2.18	1345663
Supercontig_2.13	1657550
Supercontig_2.12	1876579
Supercontig_2.11	1976106
Supercontig_2.10	2244136
Supercontig_2.17	1327595
Supercontig_2.16	1377199
Supercontig_2.15	1548211
Supercontig_2.14	1603705
Supercontig_2.7	2638704
Supercontig_2.6	2657023
Supercontig_2.5	2688632
Supercontig_2.4	2883724
Supercontig_2.3	3307340
Supercontig_2.2	4034155
Supercontig_2.1	4358238
Supercontig_2.9	2375755
Supercontig_2.8	2328038
Supercontig_2.114	900
Supercontig_2.113	1234
Supercontig_2.112	4100
Supercontig_2.111	4579
Supercontig_2.110	5078
